Building,type,Area,Roof,WWR,useful_area,SurfaceIndex
B2616,east,170.60000000000002,0,0.16,143.3,8721
B2616,south,170.08,0,0.16,142.87,8722
B2616,west,142.98,0,0.16,120.1,8723
B2616,roofs,118.89,1,0.8,95.11200000000001,8724
B2182,north,268.06,0,0.21,211.77,8725
B2182,east,168.70000000000002,0,0.21,133.27,8726
B2182,south,377.06,0,0.21,297.88,8727
B2182,west,171.8,0,0.21,135.72,8728
B2182,roofs,199.42,1,0.8,159.536,8729
B2825,north,170.74,0,0.15,145.13,8730
B2825,east,83.76,0,0.15,71.2,8731
B2825,south,0.0,0,0,0,8732
B2825,west,83.76,0,0.15,71.2,8733
B2825,roofs,63.56,1,0.8,50.848000000000006,8734
B2975,north,79.66,0,0.21,62.93,8735
B2975,east,104.54,0,0.21,82.59,8736
B2975,south,81.03,0,0.21,64.01,8737
B2975,west,0.0,0,0,0,8738
B2975,roofs,95.59,1,0.8,76.47200000000001,8739
B3952,north,0.0,0,0,0,8740
B3952,east,76.33,0,0.21,60.3,8741
B3952,south,95.19,0,0.21,75.2,8742
B3952,west,76.37,0,0.21,60.33,8743
B3952,roofs,50.45,1,0.8,40.36000000000001,8744
B3802,north,0.0,0,0,0,8745
B3802,east,492.73,0,0.25,369.55,8746
B3802,south,0.0,0,0,0,8747
B3802,west,494.65,0,0.25,370.99,8748
B3802,roofs,202.34,1,0.8,161.872,8749
B3118,north,185.82,0,0.16,156.09,8750
B3118,east,255.94,0,0.16,214.99,8751
B3118,south,185.81,0,0.16,156.08,8752
B3118,west,0.0,0,0,0,8753
B3118,roofs,107.78,1,0.8,86.224,8754
B3048,north,0.0,0,0,0,8755
B3048,east,202.38,0,0.21,159.88,8756
B3048,south,94.28999999999999,0,0.21,74.49,8757
B3048,west,30.77,0,0.21,24.31,8758
B3048,roofs,77.64,1,0.8,62.112,8759
B1629,north,385.42,0,0.21,304.48,8760
B1629,east,124.66,0,0.21,98.48,8761
B1629,south,389.08,0,0.21,307.37,8762
B1629,west,125.03,0,0.21,98.77,8763
B1629,roofs,596.72,1,0.8,477.37600000000003,8764
B3214,north,0.0,0,0,0,8765
B3214,east,365.27,0,0.21,288.56,8766
B3214,south,36.9,0,0.21,29.15,8767
B3214,west,363.82000000000005,0,0.21,287.42,8768
B3214,roofs,306.22,1,0.8,244.97600000000003,8769
B1100,north,141.21,0,0.21,111.56,8770
B1100,east,81.1,0,0.21,64.07,8771
B1100,south,0.0,0,0,0,8772
B1100,west,81.1,0,0.21,64.07,8773
B1100,roofs,50.9,1,0.8,40.72,8774
B3761,north,79.66,0,0.21,62.93,8775
B3761,east,0.0,0,0,0,8776
B3761,south,79.66,0,0.21,62.93,8777
B3761,west,0.0,0,0,0,8778
B3761,roofs,50.41,1,0.8,40.328,8779
B1525,north,109.14,0,0.21,86.22,8780
B1525,east,243.06,0,0.21,192.02,8781
B1525,south,108.99,0,0.21,86.1,8782
B1525,west,243.10000000000002,0,0.21,192.05,8783
B1525,roofs,184.1,1,0.8,147.28,8784
B3631,north,324.51,0,0.15,275.83,8785
B3631,east,89.56,0,0.15,76.13,8786
B3631,south,324.76,0,0.15,276.05,8787
B3631,west,0.0,0,0,0,8788
B3631,roofs,294.14,1,0.8,235.312,8789
B1694,north,0.0,0,0,0,8790
B1694,east,335.48,0,0.25,251.61,8791
B1694,south,68.32,0,0.25,51.24,8792
B1694,west,265.95,0,0.25,199.46,8793
B1694,roofs,237.01,1,0.8,189.608,8794
B1193,north,431.81,0,0.25,323.86,8795
B1193,east,294.47,0,0.25,220.85,8796
B1193,south,432.03999999999996,0,0.25,324.03,8797
B1193,west,0.0,0,0,0,8798
B1193,roofs,220.51,1,0.8,176.40800000000002,8799
B1607,north,124.96,0,0.16,104.97,8800
B1607,east,124.62,0,0.16,104.68,8801
B1607,south,124.53999999999999,0,0.16,104.61,8802
B1607,west,114.07,0,0.16,95.82,8803
B1607,roofs,103.2,1,0.8,82.56,8804
B1757,north,359.16999999999996,0,0.16,301.7,8805
B1757,east,156.18,0,0.16,131.19,8806
B1757,south,354.66,0,0.16,297.91,8807
B1757,west,208.21,0,0.16,174.9,8808
B1757,roofs,199.71,1,0.8,159.76800000000003,8809
B1372,north,218.52999999999997,0,0.21,172.64,8810
B1372,east,0.0,0,0,0,8811
B1372,south,218.32,0,0.21,172.47,8812
B1372,west,148.85999999999999,0,0.21,117.6,8813
B1372,roofs,120.38,1,0.8,96.304,8814
B1889,north,152.19,0,0.21,120.23,8815
B1889,east,0.0,0,0,0,8816
B1889,south,0.0,0,0,0,8817
B1889,west,169.97,0,0.21,134.28,8818
B1889,roofs,114.94,1,0.8,91.952,8819
B3066,north,148.33,0,0.21,117.18,8820
B3066,east,231.29,0,0.21,182.72,8821
B3066,south,169.51,0,0.21,133.91,8822
B3066,west,261.32,0,0.21,206.44,8823
B3066,roofs,172.78,1,0.8,138.22400000000002,8824
B1222,north,157.35,0,0.21,124.31,8825
B1222,east,159.87,0,0.21,126.3,8826
B1222,south,157.35,0,0.21,124.31,8827
B1222,west,159.87,0,0.21,126.3,8828
B1222,roofs,111.81,1,0.8,89.44800000000001,8829
B3891,north,311.44,0,0.21,246.04,8830
B3891,east,223.03,0,0.21,176.19,8831
B3891,south,311.35,0,0.21,245.97,8832
B3891,west,0.0,0,0,0,8833
B3891,roofs,209.49,1,0.8,167.592,8834
B1834,north,149.48000000000002,0,0.21,118.09,8835
B1834,east,162.53,0,0.21,128.4,8836
B1834,south,286.2,0,0.21,226.1,8837
B1834,west,0.0,0,0,0,8838
B1834,roofs,151.03,1,0.8,120.82400000000001,8839
B1964,north,147.38,0,0.21,116.43,8840
B1964,east,129.4,0,0.21,102.23,8841
B1964,south,147.29,0,0.21,116.36,8842
B1964,west,129.37,0,0.21,102.2,8843
B1964,roofs,132.38,1,0.8,105.904,8844
B2638,north,166.41000000000003,0,0.21,131.46,8845
B2638,east,214.95,0,0.21,169.81,8846
B2638,south,170.60000000000002,0,0.21,134.77,8847
B2638,west,70.25,0,0.21,55.5,8848
B2638,roofs,139.37,1,0.8,111.49600000000001,8849
B2768,north,22.54,0,0.21,17.81,8850
B2768,east,115.85,0,0.21,91.52,8851
B2768,south,112.7,0,0.21,89.03,8852
B2768,west,115.85,0,0.21,91.52,8853
B2768,roofs,58.02,1,0.8,46.416000000000004,8854
B2589,north,217.31,0,0.15,184.71,8855
B2589,east,133.17,0,0.15,113.19,8856
B2589,south,217.8,0,0.15,185.13,8857
B2589,west,162.49,0,0.15,138.12,8858
B2589,roofs,99.82,1,0.8,79.856,8859
B2685,north,334.25,0,0.15,284.11,8860
B2685,east,272.09000000000003,0,0.15,231.28,8861
B2685,south,340.4,0,0.15,289.34,8862
B2685,west,325.49,0,0.15,276.67,8863
B2685,roofs,260.14,1,0.8,208.112,8864
B4119,north,118.58000000000001,0,0.21,93.68,8865
B4119,east,170.63,0,0.21,134.8,8866
B4119,south,72.91,0,0.21,57.6,8867
B4119,west,135.54,0,0.21,107.08,8868
B4119,roofs,286.2,1,0.8,228.96,8869
B2534,north,43.34,0,0.21,34.24,8870
B2534,east,78.38,0,0.21,61.92,8871
B2534,south,37.589999999999996,0,0.21,29.7,8872
B2534,west,68.42,0,0.21,54.05,8873
B2534,roofs,206.5,1,0.8,165.20000000000002,8874
B2464,north,72.44,0,0.21,57.23,8875
B2464,east,103.13,0,0.21,81.47,8876
B2464,south,72.44,0,0.21,57.23,8877
B2464,west,103.13,0,0.21,81.47,8878
B2464,roofs,92.22,1,0.8,73.776,8879
B2041,north,115.86,0,0.21,91.53,8880
B2041,east,126.9,0,0.21,100.25,8881
B2041,south,115.86,0,0.21,91.53,8882
B2041,west,126.9,0,0.21,100.25,8883
B2041,roofs,102.1,1,0.8,81.68,8884
B2111,north,86.14,0,0.16,72.36,8885
B2111,east,167.64,0,0.16,140.82,8886
B2111,south,86.19999999999999,0,0.16,72.41,8887
B2111,west,167.67000000000002,0,0.16,140.84,8888
B2111,roofs,136.87,1,0.8,109.49600000000001,8889
B2523,north,0.0,0,0,0,8890
B2523,east,265.57,0,0.21,209.8,8891
B2523,south,202.33,0,0.21,159.84,8892
B2523,west,265.67,0,0.21,209.88,8893
B2523,roofs,238.95,1,0.8,191.16,8894
B2473,north,111.33999999999999,0,0.21,87.96,8895
B2473,east,109.77,0,0.21,86.72,8896
B2473,south,110.64,0,0.21,87.41,8897
B2473,west,107.64000000000001,0,0.21,85.04,8898
B2473,roofs,83.75,1,0.8,67.0,8899
B2056,north,181.49,0,0.21,143.38,8900
B2056,east,216.1,0,0.21,170.72,8901
B2056,south,181.42,0,0.21,143.32,8902
B2056,west,216.24,0,0.21,170.83,8903
B2056,roofs,174.34,1,0.8,139.472,8904
B2106,north,460.73,0,0.21,363.98,8905
B2106,east,233.45000000000002,0,0.21,184.43,8906
B2106,south,461.61,0,0.21,364.67,8907
B2106,west,204.95999999999998,0,0.21,161.92,8908
B2106,roofs,374.13,1,0.8,299.30400000000003,8909
B4202,north,217.2,0,0.21,171.59,8910
B4202,east,0.0,0,0,0,8911
B4202,south,217.1,0,0.21,171.51,8912
B4202,west,205.89000000000001,0,0.21,162.65,8913
B4202,roofs,137.74,1,0.8,110.19200000000001,8914
B3758,north,0.0,0,0,0,8915
B3758,east,81.06,0,0.21,64.04,8916
B3758,south,0.0,0,0,0,8917
B3758,west,81.06,0,0.21,64.04,8918
B3758,roofs,51.05,1,0.8,40.84,8919
B1069,north,0.0,0,0,0,8920
B1069,east,104.69999999999999,0,0.21,82.71,8921
B1069,south,104.82000000000001,0,0.21,82.81,8922
B1069,west,104.34,0,0.21,82.43,8923
B1069,roofs,72.9,1,0.8,58.32000000000001,8924
B1139,north,95.80000000000001,0,0.21,75.68,8925
B1139,east,76.66,0,0.21,60.56,8926
B1139,south,0.0,0,0,0,8927
B1139,west,76.66,0,0.21,60.56,8928
B1139,roofs,51.0,1,0.8,40.800000000000004,8929
B3886,north,509.61,0,0.15,433.17,8930
B3886,east,283.48,0,0.15,240.96,8931
B3886,south,686.46,0,0.15,583.49,8932
B3886,west,389.09000000000003,0,0.15,330.73,8933
B3886,roofs,448.85,1,0.8,359.08000000000004,8934
B1823,north,88.0,0,0.21,69.52,8935
B1823,east,99.13,0,0.21,78.31,8936
B1823,south,88.0,0,0.21,69.52,8937
B1823,west,99.13,0,0.21,78.31,8938
B1823,roofs,107.7,1,0.8,86.16000000000001,8939
B1973,north,483.22,0,0.21,381.74,8940
B1973,east,0.0,0,0,0,8941
B1973,south,483.27,0,0.21,381.78,8942
B1973,west,277.04,0,0.21,218.86,8943
B1973,roofs,303.43,1,0.8,242.74400000000003,8944
B1184,north,150.42,0,0.21,118.83,8945
B1184,east,316.9,0,0.21,250.35,8946
B1184,south,0.0,0,0,0,8947
B1184,west,313.24,0,0.21,247.46,8948
B1184,roofs,209.83,1,0.8,167.86400000000003,8949
B3454,north,512.41,0,0.21,404.8,8950
B3454,east,0.0,0,0,0,8951
B3454,south,846.82,0,0.21,668.99,8952
B3454,west,164.94,0,0.21,130.3,8953
B3454,roofs,279.09,1,0.8,223.272,8954
B1610,north,172.16,0,0.21,136.01,8955
B1610,east,213.28,0,0.21,168.49,8956
B1610,south,359.59999999999997,0,0.21,284.08,8957
B1610,west,0.0,0,0,0,8958
B1610,roofs,150.07,1,0.8,120.056,8959
B1740,north,144.35,0,0.21,114.04,8960
B1740,east,165.53,0,0.21,130.77,8961
B1740,south,144.35,0,0.21,114.04,8962
B1740,west,165.53,0,0.21,130.77,8963
B1740,roofs,106.2,1,0.8,84.96000000000001,8964
B3121,north,476.75,0,0.25,357.56,8965
B3121,east,193.07000000000002,0,0.25,144.8,8966
B3121,south,444.91,0,0.25,333.68,8967
B3121,west,0.0,0,0,0,8968
B3121,roofs,416.95,1,0.8,333.56,8969
B3071,north,156.76,0,0.21,123.84,8970
B3071,east,244.57999999999998,0,0.21,193.22,8971
B3071,south,0.0,0,0,0,8972
B3071,west,244.57999999999998,0,0.21,193.22,8973
B3071,roofs,170.4,1,0.8,136.32000000000002,8974
B1104,north,142.56,0,0.21,112.62,8975
B1104,east,80.7,0,0.21,63.75,8976
B1104,south,0.0,0,0,0,8977
B1104,west,80.82,0,0.21,63.85,8978
B1104,roofs,51.15,1,0.8,40.92,8979
B1054,north,105.19,0,0.21,83.1,8980
B1054,east,213.28,0,0.21,168.49,8981
B1054,south,105.11000000000001,0,0.21,83.04,8982
B1054,west,213.23,0,0.21,168.45,8983
B1054,roofs,155.73,1,0.8,124.584,8984
B3635,north,380.33,0,0.15,323.28,8985
B3635,east,210.45999999999998,0,0.15,178.89,8986
B3635,south,315.36,0,0.15,268.06,8987
B3635,west,552.0899999999999,0,0.15,469.28,8988
B3635,roofs,570.32,1,0.8,456.2560000000001,8989
B3765,north,28.27,0,0.21,22.33,8990
B3765,east,80.82,0,0.21,63.85,8991
B3765,south,0.0,0,0,0,8992
B3765,west,80.89999999999999,0,0.21,63.91,8993
B3765,roofs,50.8,1,0.8,40.64,8994
B1521,north,126.08,0,0.21,99.6,8995
B1521,east,99.89,0,0.21,78.91,8996
B1521,south,126.06,0,0.21,99.59,8997
B1521,west,126.34,0,0.21,99.81,8998
B1521,roofs,110.71,1,0.8,88.568,8999
B1690,north,244.85,0,0.15,208.12,9000
B1690,east,299.43,0,0.15,254.52,9001
B1690,south,243.49,0,0.15,206.97,9002
B1690,west,299.41999999999996,0,0.15,254.51,9003
B1690,roofs,225.65,1,0.8,180.52,9004
B3688,north,235.54000000000002,0,0.21,186.08,9005
B3688,east,182.60999999999999,0,0.21,144.26,9006
B3688,south,228.99,0,0.21,180.9,9007
B3688,west,0.0,0,0,0,9008
B3688,roofs,129.99,1,0.8,103.99200000000002,9009
B3806,north,380.75,0,0.25,285.56,9010
B3806,east,493.65,0,0.25,370.24,9011
B3806,south,393.57,0,0.25,295.18,9012
B3806,west,107.25,0,0.25,80.44,9013
B3806,roofs,187.66,1,0.8,150.12800000000001,9014
B3956,north,0.0,0,0,0,9015
B3956,east,76.45,0,0.21,60.4,9016
B3956,south,95.35,0,0.21,75.33,9017
B3956,west,76.33,0,0.21,60.3,9018
B3956,roofs,50.57,1,0.8,40.456,9019
B1208,north,402.14,0,0.21,317.69,9020
B1208,east,147.67,0,0.21,116.66,9021
B1208,south,402.05,0,0.21,317.62,9022
B1208,west,147.61,0,0.21,116.61,9023
B1208,roofs,263.84,1,0.8,211.072,9024
B1358,north,0.0,0,0,0,9025
B1358,east,213.41,0,0.21,168.59,9026
B1358,south,0.0,0,0,0,9027
B1358,west,213.4,0,0.21,168.59,9028
B1358,roofs,311.74,1,0.8,249.39200000000002,9029
B4133,north,295.92,0,0.16,248.57,9030
B4133,east,214.18,0,0.16,179.91,9031
B4133,south,0.0,0,0,0,9032
B4133,west,239.39999999999998,0,0.16,201.1,9033
B4133,roofs,162.79,1,0.8,130.232,9034
B2971,north,104.61,0,0.21,82.64,9035
B2971,east,81.68,0,0.21,64.53,9036
B2971,south,83.00999999999999,0,0.21,65.58,9037
B2971,west,0.0,0,0,0,9038
B2971,roofs,98.08,1,0.8,78.464,9039
B2821,north,118.95,0,0.15,101.11,9040
B2821,east,110.05000000000001,0,0.15,93.54,9041
B2821,south,0.0,0,0,0,9042
B2821,west,98.32,0,0.15,83.57,9043
B2821,roofs,62.87,1,0.8,50.296,9044
B2237,north,97.67,0,0.21,77.16,9045
B2237,east,0.0,0,0,0,9046
B2237,south,97.67,0,0.21,77.16,9047
B2237,west,83.25,0,0.21,65.77,9048
B2237,roofs,56.47,1,0.8,45.176,9049
B2367,north,144.2,0,0.15,122.57,9050
B2367,east,208.67000000000002,0,0.15,177.37,9051
B2367,south,150.12,0,0.15,127.6,9052
B2367,west,208.41,0,0.15,177.15,9053
B2367,roofs,136.16,1,0.8,108.928,9054
B2742,north,284.05,0,0.21,224.4,9055
B2742,east,118.16999999999999,0,0.21,93.35,9056
B2742,south,283.58,0,0.21,224.03,9057
B2742,west,0.0,0,0,0,9058
B2742,roofs,238.31,1,0.8,190.64800000000002,9059
B2612,north,0.0,0,0,0,9060
B2612,east,607.8,0,0.15,516.63,9061
B2612,south,0.0,0,0,0,9062
B2612,west,611.74,0,0.15,519.98,9063
B2612,roofs,302.82,1,0.8,242.256,9064
B2186,north,303.35,0,0.21,239.65,9065
B2186,east,221.87,0,0.21,175.28,9066
B2186,south,303.48,0,0.21,239.75,9067
B2186,west,221.92,0,0.21,175.32,9068
B2186,roofs,207.8,1,0.8,166.24,9069
B2370,north,498.24,0,0.15,423.5,9070
B2370,east,271.45,0,0.15,230.73,9071
B2370,south,491.53000000000003,0,0.15,417.8,9072
B2370,west,350.85,0,0.15,298.22,9073
B2370,roofs,302.84,1,0.8,242.272,9074
B2755,north,92.63,0,0.16,77.81,9075
B2755,east,88.17999999999999,0,0.16,74.07,9076
B2755,south,92.71,0,0.16,77.88,9077
B2755,west,0.0,0,0,0,9078
B2755,roofs,56.77,1,0.8,45.416000000000004,9079
B2191,north,283.38,0,0.21,223.87,9080
B2191,east,181.89,0,0.21,143.69,9081
B2191,south,282.13,0,0.21,222.88,9082
B2191,west,164.84,0,0.21,130.22,9083
B2191,roofs,151.19,1,0.8,120.952,9084
B2966,north,0.0,0,0,0,9085
B2966,east,105.95,0,0.21,83.7,9086
B2966,south,139.6,0,0.21,110.28,9087
B2966,west,107.82000000000001,0,0.21,85.18,9088
B2966,roofs,95.54,1,0.8,76.432,9089
B2509,north,231.60000000000002,0,0.15,196.86,9090
B2509,east,150.32,0,0.15,127.77,9091
B2509,south,154.60999999999999,0,0.15,131.42,9092
B2509,west,235.26999999999998,0,0.15,199.98,9093
B2509,roofs,173.33,1,0.8,138.66400000000002,9094
B3357,north,154.36,0,0.21,121.94,9095
B3357,east,267.0,0,0.21,210.93,9096
B3357,south,0.0,0,0,0,9097
B3357,west,267.0,0,0.21,210.93,9098
B3357,roofs,183.17,1,0.8,146.536,9099
B1113,north,213.48,0,0.16,179.32,9100
B1113,east,190.94,0,0.16,160.39,9101
B1113,south,145.85999999999999,0,0.16,122.52,9102
B1113,west,134.43,0,0.16,112.92,9103
B1113,roofs,136.99,1,0.8,109.59200000000001,9104
B1466,north,91.52,0,0.16,76.88,9105
B1466,east,54.85,0,0.16,46.07,9106
B1466,south,91.61,0,0.16,76.95,9107
B1466,west,109.73,0,0.16,92.17,9108
B1466,roofs,69.76,1,0.8,55.80800000000001,9109
B3622,north,80.51,0,0.21,63.6,9110
B3622,east,129.6,0,0.21,102.38,9111
B3622,south,0.0,0,0,0,9112
B3622,west,131.70000000000002,0,0.21,104.04,9113
B3622,roofs,147.53,1,0.8,118.024,9114
B1536,north,79.23,0,0.21,62.59,9115
B1536,east,86.62,0,0.21,68.43,9116
B1536,south,79.23,0,0.21,62.59,9117
B1536,west,86.62,0,0.21,68.43,9118
B1536,roofs,84.73,1,0.8,67.784,9119
B3772,north,0.0,0,0,0,9120
B3772,east,80.7,0,0.21,63.75,9121
B3772,south,142.44,0,0.21,112.53,9122
B3772,west,80.82,0,0.21,63.85,9123
B3772,roofs,51.15,1,0.8,40.92,9124
B3593,north,561.28,0,0.15,477.09,9125
B3593,east,140.8,0,0.15,119.68,9126
B3593,south,639.6600000000001,0,0.15,543.71,9127
B3593,west,263.61,0,0.15,224.07,9128
B3593,roofs,245.06,1,0.8,196.048,9129
B1687,north,0.0,0,0,0,9130
B1687,east,268.13,0,0.25,201.1,9131
B1687,south,34.11,0,0.25,25.58,9132
B1687,west,223.39,0,0.25,167.54,9133
B1687,roofs,228.73,1,0.8,182.984,9134
B1959,north,156.56,0,0.21,123.68,9135
B1959,east,179.26,0,0.21,141.62,9136
B1959,south,299.38,0,0.21,236.51,9137
B1959,west,0.0,0,0,0,9138
B1959,roofs,108.29,1,0.8,86.632,9139
B1809,north,176.85000000000002,0,0.21,139.71,9140
B1809,east,358.91,0,0.21,283.54,9141
B1809,south,176.06,0,0.21,139.09,9142
B1809,west,358.92,0,0.21,283.55,9143
B1809,roofs,195.48,1,0.8,156.38400000000001,9144
B1180,north,519.06,0,0.21,410.06,9145
B1180,east,35.61,0,0.21,28.13,9146
B1180,south,519.11,0,0.21,410.1,9147
B1180,west,35.61,0,0.21,28.13,9148
B1180,roofs,513.44,1,0.8,410.75200000000007,9149
B1744,north,263.74,0,0.16,221.54,9150
B1744,east,111.03999999999999,0,0.16,93.27,9151
B1744,south,244.38,0,0.16,205.28,9152
B1744,west,128.81,0,0.16,108.2,9153
B1744,roofs,112.76,1,0.8,90.20800000000001,9154
B3450,north,455.75,0,0.21,360.04,9155
B3450,east,296.66,0,0.21,234.36,9156
B3450,south,455.71,0,0.21,360.01,9157
B3450,west,69.32,0,0.21,54.76,9158
B3450,roofs,244.38,1,0.8,195.50400000000002,9159
B1614,north,98.73,0,0.15,83.92,9160
B1614,east,163.73,0,0.15,139.17,9161
B1614,south,98.66,0,0.15,83.86,9162
B1614,west,163.67000000000002,0,0.15,139.12,9163
B1614,roofs,112.2,1,0.8,89.76,9164
B3075,north,245.51,0,0.21,193.95,9165
B3075,east,0.0,0,0,0,9166
B3075,south,246.45999999999998,0,0.21,194.7,9167
B3075,west,157.37,0,0.21,124.32,9168
B3075,roofs,160.02,1,0.8,128.01600000000002,9169
B1361,north,482.28999999999996,0,0.15,409.95,9170
B1361,east,356.92,0,0.15,303.38,9171
B1361,south,314.82000000000005,0,0.15,267.6,9172
B1361,west,360.31,0,0.15,306.26,9173
B1361,roofs,287.06,1,0.8,229.64800000000002,9174
B3125,north,33.67,0,0.21,26.6,9175
B3125,east,308.61,0,0.21,243.8,9176
B3125,south,224.45,0,0.21,177.32,9177
B3125,west,285.96999999999997,0,0.21,225.92,9178
B3125,roofs,294.44,1,0.8,235.55200000000002,9179
B1448,north,146.79,0,0.15,124.77,9180
B1448,east,235.32999999999998,0,0.15,200.03,9181
B1448,south,191.28,0,0.15,162.59,9182
B1448,west,219.38,0,0.15,186.47,9183
B1448,roofs,265.19,1,0.8,212.15200000000002,9184
B1518,north,103.61,0,0.21,81.85,9185
B1518,east,111.54,0,0.21,88.12,9186
B1518,south,103.61,0,0.21,81.85,9187
B1518,west,111.54,0,0.21,88.12,9188
B1518,roofs,80.26,1,0.8,64.20800000000001,9189
B3379,north,341.56,0,0.25,256.17,9190
B3379,east,250.65,0,0.25,187.99,9191
B3379,south,577.95,0,0.25,433.46,9192
B3379,west,294.16,0,0.25,220.62,9193
B3379,roofs,317.31,1,0.8,253.848,9194
B3882,north,216.82,0,0.21,171.29,9195
B3882,east,511.76,0,0.21,404.29,9196
B3882,south,135.63,0,0.21,107.15,9197
B3882,west,511.83000000000004,0,0.21,404.35,9198
B3882,roofs,372.89,1,0.8,298.312,9199
B3229,north,59.06,0,0.16,49.61,9200
B3229,east,42.2,0,0.16,35.45,9201
B3229,south,85.64,0,0.16,71.94,9202
B3229,west,126.88,0,0.16,106.58,9203
B3229,roofs,134.57,1,0.8,107.656,9204
B1977,north,228.9,0,0.21,180.83,9205
B1977,east,310.72,0,0.21,245.47,9206
B1977,south,222.95999999999998,0,0.21,176.14,9207
B1977,west,315.53000000000003,0,0.21,249.27,9208
B1977,roofs,218.32,1,0.8,174.656,9209
B1827,north,110.49000000000001,0,0.21,87.29,9210
B1827,east,96.71000000000001,0,0.21,76.4,9211
B1827,south,111.32,0,0.21,87.94,9212
B1827,west,102.59,0,0.21,81.05,9213
B1827,roofs,135.17,1,0.8,108.136,9214
B2818,north,0.0,0,0,0,9215
B2818,east,63.78,0,0.15,54.21,9216
B2818,south,0.0,0,0,0,9217
B2818,west,63.66,0,0.15,54.11,9218
B2818,roofs,60.28,1,0.8,48.224000000000004,9219
B2696,north,249.15,0,0.21,196.83,9220
B2696,east,257.61,0,0.21,203.51,9221
B2696,south,249.16,0,0.21,196.84,9222
B2696,west,257.61,0,0.21,203.51,9223
B2696,roofs,198.1,1,0.8,158.48000000000002,9224
B2477,north,201.64,0,0.15,171.39,9225
B2477,east,377.99,0,0.15,321.29,9226
B2477,south,152.48000000000002,0,0.15,129.61,9227
B2477,west,417.94,0,0.15,355.25,9228
B2477,roofs,280.44,1,0.8,224.352,9229
B2527,north,128.99,0,0.21,101.9,9230
B2527,east,0.0,0,0,0,9231
B2527,south,135.46,0,0.21,107.01,9232
B2527,west,113.11,0,0.21,89.36,9233
B2527,roofs,94.9,1,0.8,75.92,9234
B2102,north,146.35,0,0.21,115.62,9235
B2102,east,268.15,0,0.21,211.84,9236
B2102,south,0.0,0,0,0,9237
B2102,west,268.13,0,0.21,211.82,9238
B2102,roofs,174.34,1,0.8,139.472,9239
B2052,north,192.73,0,0.21,152.26,9240
B2052,east,124.32,0,0.21,98.21,9241
B2052,south,192.76999999999998,0,0.21,152.29,9242
B2052,west,124.48,0,0.21,98.34,9243
B2052,roofs,166.52,1,0.8,133.216,9244
B2530,north,43.39,0,0.21,34.28,9245
B2530,east,230.57999999999998,0,0.21,182.16,9246
B2530,south,153.2,0,0.21,121.03,9247
B2530,west,109.68,0,0.21,86.65,9248
B2530,roofs,97.99,1,0.8,78.392,9249
B2115,north,135.94,0,0.16,114.19,9250
B2115,east,244.45,0,0.16,205.34,9251
B2115,south,136.63,0,0.16,114.77,9252
B2115,west,243.79999999999998,0,0.16,204.79,9253
B2115,roofs,147.87,1,0.8,118.296,9254
B2045,north,228.53,0,0.21,180.54,9255
B2045,east,321.33,0,0.21,253.85,9256
B2045,south,206.05,0,0.21,162.78,9257
B2045,west,299.06,0,0.21,236.26,9258
B2045,roofs,298.93,1,0.8,239.144,9259
B2219,north,82.96000000000001,0,0.21,65.54,9260
B2219,east,177.37,0,0.21,140.12,9261
B2219,south,87.60999999999999,0,0.21,69.21,9262
B2219,west,176.98000000000002,0,0.21,139.81,9263
B2219,roofs,419.69,1,0.8,335.752,9264
B4211,north,0.0,0,0,0,9265
B4211,east,0.0,0,0,0,9266
B4211,south,0.0,0,0,0,9267
B4211,west,0.0,0,0,0,9268
B4211,roofs,62.77,1,0.8,50.21600000000001,9269
B3895,north,0.0,0,0,0,9270
B3895,east,443.57,0,0.25,332.68,9271
B3895,south,318.0,0,0.25,238.5,9272
B3895,west,443.48,0,0.25,332.61,9273
B3895,roofs,319.88,1,0.8,255.904,9274
B1960,north,177.0,0,0.21,139.83,9275
B1960,east,312.8,0,0.21,247.11,9276
B1960,south,177.01,0,0.21,139.84,9277
B1960,west,312.6,0,0.21,246.95,9278
B1960,roofs,246.0,1,0.8,196.8,9279
B1830,north,104.61,0,0.21,82.64,9280
B1830,east,81.68,0,0.21,64.53,9281
B1830,south,83.00999999999999,0,0.21,65.58,9282
B1830,west,0.0,0,0,0,9283
B1830,roofs,98.08,1,0.8,78.464,9284
B1197,north,871.44,0,0.25,653.58,9285
B1197,east,886.48,0,0.25,664.86,9286
B1197,south,898.56,0,0.25,673.92,9287
B1197,west,833.76,0,0.25,625.32,9288
B1197,roofs,844.62,1,0.8,675.696,9289
B3283,north,329.16,0,0.25,246.87,9290
B3283,east,307.35,0,0.25,230.51,9291
B3283,south,310.83,0,0.25,233.12,9292
B3283,west,315.32,0,0.25,236.49,9293
B3283,roofs,342.4,1,0.8,273.92,9294
B1753,north,241.19,0,0.21,190.54,9295
B1753,east,157.15,0,0.21,124.15,9296
B1753,south,244.23999999999998,0,0.21,192.95,9297
B1753,west,157.04,0,0.21,124.06,9298
B1753,roofs,169.44,1,0.8,135.552,9299
B1603,north,197.48,0,0.21,156.01,9300
B1603,east,115.86,0,0.21,91.53,9301
B1603,south,196.76999999999998,0,0.21,155.45,9302
B1603,west,99.80000000000001,0,0.21,78.84,9303
B1603,roofs,147.35,1,0.8,117.88,9304
B3062,north,372.35,0,0.25,279.26,9305
B3062,east,260.16,0,0.25,195.12,9306
